O_code,D_code,car_time,bus_time,ship_time,rail_time,air_time,car_cost,bus_cost,ship_cost,rail_cost,air_cost
47,25,-,-,-,-,273.8,-,-,-,-,40050
47,26,-,-,-,-,271.4,-,-,-,-,39540
47,27,-,-,-,-,244.8,-,-,-,-,41130
47,28,-,-,-,-,247.1,-,-,-,-,21610
47,29,-,-,-,-,279.5,-,-,-,-,41540
47,30,-,-,-,-,249.1,-,-,-,-,39530
47,31,-,-,-,-,365.7,-,-,-,-,57000
47,32,-,-,-,-,340.1,-,-,-,-,49490
47,33,-,-,-,-,277.3,-,-,-,-,39520
47,34,-,-,-,-,276.2,-,-,-,-,29730
47,35,-,-,-,-,263.6,-,-,-,-,27280
47,36,-,-,-,-,344.5,-,-,-,-,48300
47,37,-,-,-,-,260.7,-,-,-,-,39870
47,38,-,-,-,-,245.5,-,-,-,-,35830
47,39,-,-,-,-,325.8,-,-,-,-,47680
47,40,-,-,-,-,182.2,-,-,-,-,20420
47,41,-,-,-,-,243.8,-,-,-,-,22860
47,42,-,-,-,-,251.4,-,-,-,-,33060
47,43,-,-,-,-,273.5,-,-,-,-,25720
47,44,-,-,-,-,310.8,-,-,-,-,28180
47,45,-,-,-,-,228.6,-,-,-,-,26590
47,46,-,-,-,-,261.5,-,-,-,-,25680
47,47,0,-,-,-,-,0,-,-,-,-
47,48,-,-,-,-,418.3,-,-,-,-,61180
47,49,-,-,-,-,343.8,-,-,-,-,71430
47,50,-,-,-,-,381.1,-,-,-,-,60190
48,1,303.1474,520.8,-,396.3,306.3,3420,5450,-,13310,28740
48,2,732.1014,1127.7,-,619.6,300.6,13720,13820,-,19060,47740
48,3,919.1754,1384.4,-,717.4,354.4,18260,17490,-,21100,52740
48,4,1051.2212,1463.4,1214.1,770.4,312.4,22280,20020,16990,24330,54590
48,5,939.852,1805.4,-,812.8,353.8,17550,24750,-,21690,51670
48,6,1087.2138,1550,-,879.4,394.9,23490,20970,-,24770,55700
48,7,1113.798,1502.2,-,802.1,346.1,23790,22780,-,25300,58000
48,8,1256.565,2321.6,-,972.7,370.7,28060,28590,-,31390,39960
48,9,1240.0456,2227.8,-,865.7,329.7,27400,31010,-,27180,41070
48,10,1310.8274,2173,-,919.6,371.6,29610,29050,-,31140,41070
48,11,1320.017,1889.7,-,840.7,290.7,30080,28400,-,28450,36690
48,12,1368.7,1922.3,-,910.3,299.3,31270,24590,-,29710,37270
48,13,1337.0834,1767.3,-,880.3,269.3,30900,21720,-,28630,36390
48,14,1356.4472,1876.2,-,896.2,257.2,31670,22400,-,29510,36350
48,15,1196.395,1935,-,978.9,346.9,22300,26510,-,35350,56740
48,16,1398.0192,2274.2,-,978.3,363.3,27920,24520,-,37070,61950
48,17,1438.716,2190.9,-,1015.9,409.9,29240,32060,-,38220,61920
48,18,1505.3406,2440.4,-,1063.4,392.4,31090,26440,-,39550,62590
48,19,1445.7176,2300.2,-,987,382,32860,30230,-,30770,40270
48,20,1362.4642,2245.7,-,922.6,374.6,26460,23700,-,32750,44420
48,21,1572.0746,2542.9,-,1007.9,365.9,32770,29880,-,37040,48090
48,22,1496.9168,2285.2,-,944,347,35320,30620,-,33700,42570
48,23,1579.1856,2244.5,-,978.5,334.5,34230,30420,-,36910,47660
48,24,1654.781,2580,-,1046.4,402.4,36220,34040,-,38620,49390
48,25,1640.6684,2432.6,-,1021.2,380.2,34740,33790,-,38960,70730
48,26,1659.8134,2333.8,-,1017.8,377.8,33510,34680,-,39030,70220
48,27,1677.5362,2406.2,-,1046.2,347.2,38200,35230,-,39490,61820
48,28,1709.1528,2579.7,-,1048.2,360.4,38730,35960,-,39740,70040
48,29,1678.849,2576.9,-,1054.7,382.9,37030,33820,-,39390,70820
48,30,1740.3318,2678.8,-,1122.5,385.5,39350,34430,-,40250,70210
48,31,1778.5124,2764.6,-,1184.1,371.1,36390,38790,-,43690,67280
48,32,1885.5056,2807.2,-,1266.5,385.5,41030,39540,-,44400,69350
48,33,1810.0196,2731.7,-,1090.7,393.7,39230,38140,-,41650,70580
48,34,1926.7494,2841.1,-,1138.1,391.1,43380,40130,-,43780,71960
48,35,2031.4452,2923.6,-,1201,426,46030,38240,-,46300,72360
48,36,1781.685,2703.8,-,1240.8,369.8,41820,38420,-,44170,69560
48,37,1820.8502,2788.8,-,1165.5,367.1,43150,37930,-,42300,69830
48,38,1928.7186,2856.9,-,1279.8,371.8,46440,39230,-,45150,72290
48,39,1909.3548,2850.9,-,1282.1,401.1,45700,40030,-,44860,72140
48,40,2157.5834,3032.6,-,1208.3,353.6,49900,41430,-,47390,59180
48,41,2216.8782,3464.3,-,1266.1,425.1,50650,48500,-,49180,52640
48,42,2274.0944,3259.8,-,1349,412.8,52790,47300,-,50590,59820
48,43,2255.2776,3218.4,-,1291.9,436.9,51710,41720,-,51410,71420
48,44,2207.9074,3286.6,-,1289.2,422.2,51070,46400,-,49660,71070
48,45,2383.4944,3503.9,-,1487.2,385,55470,51950,-,57630,70850
48,46,2394.7626,3520.9,-,1338.9,442.9,55620,51920,-,55090,60340
48,47,-,-,-,-,417.8,-,-,-,-,61180
48,48,0,-,-,-,-,0,-,-,-,-
48,49,308.508,505.5,-,298.2,219.2,6690,5770,-,9370,24110
48,50,512.1014,862.4,-,475.4,291.4,11520,10580,-,15290,42250
49,1,129.7484,162.6,-,104.8,-,3570,2060,-,4810,-
49,2,503.0178,689.5,484.3,385.1,206.1,6760,8050,9850,13560,25770
49,3,690.0918,946.1,841.8,482.9,259.9,11300,11720,10220,15930,30770
49,4,822.1376,1025.2,1018.4,535.9,217.9,15320,14250,11080,19480,32620
49,5,710.7684,1367.1,714.2,578.3,259.3,10590,18980,7980,16630,29700
49,6,858.1302,1111.8,1060.1,644.9,320.3,16530,15200,15440,19600,33350
49,7,884.7144,1063.9,-,567.6,251.6,16830,17010,-,20460,36030
49,8,1027.4814,1883.4,1193.1,738.2,332.2,21100,22820,12630,26330,27490
49,9,1010.962,1789.6,-,631.2,291.2,20440,25240,-,22340,28600
49,10,1081.7438,1734.8,-,685.1,333.1,22650,23280,-,26290,28600
49,11,1090.9334,1451.5,-,606.2,252.2,23120,22630,-,23280,24220
49,12,1139.6164,1484,-,675.8,260.8,24310,18820,-,24860,24800
49,13,1107.9998,1329,1286.7,645.8,230.8,23940,15950,21660,23790,23920
49,14,1127.3636,1437.9,-,661.6,218.6,24710,16630,-,24340,23880
49,15,967.3114,1516.7,1150.1,744.4,252.4,15340,21070,9100,30510,34770
49,16,1168.9356,1836,-,743.8,268.8,20960,18750,-,32220,39980
49,17,1209.6324,1752.6,-,781.3,325.3,22280,26290,-,33050,40670
49,18,1276.257,2002.1,-,828.8,297.9,24130,20670,-,34380,40620
49,19,1216.634,1861.9,-,752.4,343.4,25900,24460,-,25710,27800
49,20,1133.3806,1807.4,-,688.1,336.1,19500,17930,-,27910,31950
49,21,1342.991,2104.7,-,773.4,271.4,25810,24110,-,32190,26120
49,22,1267.8332,1847,-,709.5,305.5,28360,24850,-,28530,31860
49,23,1350.102,1806.3,2496.2,744,240,27270,24650,17530,32070,25690
49,24,1425.6974,2141.8,-,811.9,307.9,29260,28270,-,33780,27420
49,25,1411.5848,2053.3,-,786.7,285.7,27780,26160,-,33900,48760
49,26,1430.7298,1895.6,-,783.3,283.3,26550,28910,-,33970,48250
49,27,1448.4526,1968,2010.7,811.7,252.7,31240,29460,28750,34640,47970
49,28,1480.0692,2141.5,-,813.7,265.9,31770,30190,-,34570,48070
49,29,1449.7654,2138.7,-,820.2,288.4,30070,28050,-,34330,48850
49,30,1511.2482,2240.6,-,887.9,290.9,32390,28660,-,35400,48240
49,31,1549.4288,2326.4,-,949.5,332.5,29430,33020,-,38520,54810
49,32,1656.422,2369,-,1031.9,346.9,34070,33770,-,39560,56880
49,33,1580.936,2293.4,-,856.1,309.1,32270,32370,-,36810,49530
49,34,1697.6658,2402.9,-,903.6,311.6,36420,34360,-,38610,51710
49,35,1802.3616,2485.3,-,966.5,387.5,39070,32470,-,41450,59890
49,36,1552.6014,2265.6,-,1006.3,331.3,34860,32650,-,39320,57090
49,37,1591.7666,2350.6,1471.7,931,328.6,36190,32160,32340,37460,57360
49,38,1699.635,2418.7,1571.2,1045.3,323.3,39480,33460,38550,40090,66840
49,39,1680.2712,2412.7,2223,1047.6,362.6,38740,34260,43310,39690,59670
49,40,1928.4998,2594.4,-,973.7,269.1,42940,35660,-,42320,28230
49,41,1987.7946,3026.1,-,1031.6,330.6,43690,42730,-,44010,30670
49,42,2045.0108,2821.5,-,1114.5,364.2,45830,41530,-,45740,61290
49,43,2026.194,2780.2,-,1057.4,360.4,44750,35950,-,46240,33530
49,44,1978.8238,2848.3,-,1054.6,383.6,44110,40630,-,44810,69520
49,45,2154.4108,3065.7,-,1252.7,336.5,48510,46180,-,52460,74000
49,46,2165.679,3082.7,-,1104.4,399.4,48660,46150,-,49920,78790
49,47,-,-,-,-,343.3,-,-,-,-,71430
49,48,308.0704,515,-,299.2,219.2,6690,5970,-,9370,24110
49,49,0,-,-,-,-,0,-,-,-,-
49,50,283.0178,424.2,-,240.9,122.5,4560,4810,-,8830,18800
50,1,377.3206,579.6,-,339,289,10770,6870,-,13090,24910
50,2,220,-,244.9,149.4,211.5,2200,-,2320,5490,43010
50,3,407.074,519.1,-,247.1,337.1,6740,6690,-,10390,48910
50,4,539.1198,618.2,1183.5,300.2,295.2,10760,9440,19190,15240,50760
50,5,427.7506,940.1,-,342.5,336.5,6030,13950,-,9850,47840
50,6,575.1124,684.8,-,409.1,347.6,11970,10170,-,15580,47770
50,7,601.6966,641.9,-,331.9,356.9,12270,12200,-,16430,51460
50,8,744.4636,1432.4,-,502.4,323.4,16540,18560,-,22520,32030
50,9,727.9442,-,-,395.4,282.4,15880,-,-,18310,33140
50,10,798.726,-,-,449.3,324.3,18090,-,-,22160,33140
50,11,807.9156,1044.4,-,370.4,243.4,18560,17820,-,19150,28760
50,12,856.5986,1057,-,440.1,252.1,19750,13790,-,20730,29340
50,13,824.982,902,1451.8,410,222,19380,10920,29770,19650,28460
50,14,844.3458,1030.9,-,425.9,209.9,20150,11820,-,20530,28420
50,15,684.2936,1109.7,-,508.6,329.6,10780,16260,-,26370,52910
50,16,885.9178,1429,-,508,326,16400,13940,-,28200,53300
50,17,926.6146,1365.6,-,545.6,362.6,17720,21810,-,29350,53990
50,18,993.2392,1595.1,-,593.1,390.1,19570,15860,-,30570,46070
50,19,933.6162,-,-,516.7,334.7,21340,-,-,21570,32340
50,20,850.3628,1400.4,-,452.3,327.3,14940,13120,-,23880,36490
50,21,1059.9732,-,-,537.7,292.7,21250,-,-,28170,40560
50,22,984.8154,-,-,473.8,299.8,23800,-,-,24500,34640
50,23,1067.0842,1419.3,-,508.3,261.3,22710,20170,-,28040,40130
50,24,1142.6796,-,-,576.2,329.2,24700,-,-,29750,41860
50,25,1128.567,1587.3,-,550.9,301.9,23220,23210,-,30090,45400
50,26,1147.712,1508.5,-,547.5,299.5,21990,24430,-,30160,44890
50,27,1165.4348,1561,-,576,269,26680,24650,-,30610,44610
50,28,1197.0514,1734.4,-,578,282.2,27210,25380,-,30870,44710
50,29,1166.7476,1731.6,-,584.5,304.7,25510,23240,-,30520,45490
50,30,1228.2304,1833.5,-,652.2,348.2,27830,23850,-,31370,45480
50,31,1266.411,1919.4,-,713.8,323.8,24870,28210,-,34710,59350
50,32,1373.4042,1961.9,-,796.2,338.2,29510,28960,-,35420,61420
50,33,1297.9182,1886.4,-,620.4,346.4,27710,27560,-,32670,62650
50,34,1414.648,1995.9,-,667.8,343.8,31860,29550,-,34480,64030
50,35,1519.3438,2078.3,-,730.7,378.7,34510,27660,-,37430,64430
50,36,1269.5836,1858.5,-,770.6,322.6,30300,27840,-,35190,61630
50,37,1308.7488,1943.6,-,695.3,319.8,31630,27350,-,33430,61900
50,38,1416.6172,2011.6,-,809.6,324.6,34920,28650,-,36280,64360
50,39,1397.2534,2005.7,-,811.9,353.9,34180,29450,-,35880,64210
50,40,1645.482,2187.3,2653.7,738,306.3,38380,30850,54590,38190,51250
50,41,1704.7768,-,-,795.9,393.9,39130,-,-,40310,69790
50,42,1761.993,2414.5,-,878.8,365.5,41270,36720,-,41610,51890
50,43,1743.1762,2373.2,-,821.6,389.6,40190,31140,-,42210,63490
50,44,1695.806,2441.3,-,818.9,374.9,39550,35820,-,40790,63140
50,45,1871.393,2679.6,-,1016.9,337.7,43950,42290,-,48650,62920
50,46,1882.6612,2675.6,-,868.6,395.6,44100,41340,-,46210,52410
50,47,-,-,-,-,370.5,-,-,-,-,53250
50,48,511.992,862.4,-,476.4,296.4,11520,10580,-,15290,42250
50,49,283.4554,424.2,-,240.9,129,4560,4810,-,8830,18800
50,50,0,-,-,-,-,0,-,-,-,-
